[00:01:32 - 00:01:32] hello everyone and thank you
[00:35:01 - 00:35:04] here in terms of numbers
[00:35:06 - 00:35:08] dr buridge so the tutoring
[00:35:08 - 00:35:10] um center keeps very robust
[00:35:10 - 00:35:10] records about which students are
[00:35:12 - 00:35:12] receiving tutoring and for which
[00:35:15 - 00:35:15] courses so what we do
[00:35:15 - 00:35:16] is we take the records
[00:35:16 - 00:35:16] from the tutoring center that
[00:35:18 - 00:35:18] says a particular student received
[00:35:20 - 00:35:20] tutoring for this course and
[00:35:20 - 00:35:22] then we connect it to
[00:35:22 - 00:35:24] the grade information at the
[00:35:24 - 00:35:24] end of the semester since
[00:35:24 - 00:35:26] we know which tutor which
[00:35:26 - 00:35:28] students received tutoring and which
[00:35:28 - 00:35:29] students did not we're able
[00:35:29 - 00:35:30] to compare those two groups
[00:35:32 - 00:35:32] to see how each group
[00:35:32 - 00:35:43] performed at the thank you
[00:35:43 - 00:35:46] dr orange so this is
[00:35:46 - 00:35:46] also the data by subject
[00:35:48 - 00:35:48] area uh the tutoring team
[00:35:48 - 00:35:50] is definitely working hard to
[00:35:50 - 00:35:53] increase the stakeholder engagement with
[00:35:53 - 00:35:55] tutoring we've recently implemented pass
[00:35:55 - 00:35:55] t which is a system
[00:35:58 - 00:35:58] that provides faculty feedback regarding
[00:36:01 - 00:36:01] the students attendance in tutoring
[00:36:04 - 00:36:04] there uh was a question
[00:36:04 - 00:36:07] regarding ai and tutoring uh
[00:36:07 - 00:36:10] tutors are currently using wolfran
[00:36:10 - 00:36:10] alpha in tutoring sessions with
[00:36:13 - 00:36:13] students uh it's it has
[00:36:13 - 00:36:15] become an excellent uh it's
[00:36:15 - 00:36:17] an excellent learning tool that
[00:36:17 - 00:36:17] is used to assist the
[00:36:17 - 00:36:20] students with math especially uh
[00:36:20 - 00:36:23] calculus 1 2 and three
[00:36:23 - 00:36:23] and students can use it
[00:36:23 - 00:36:26] to check their answers gain
[00:36:26 - 00:36:30] a deeper insight into the
[00:36:30 - 00:36:30] mathematical methods and so forth
[00:36:33 - 00:36:33] uh so mo more recently
[00:36:33 - 00:36:35] we're actually we were actually
[00:36:35 - 00:36:35] part of a grant proposal
[00:36:39 - 00:36:39] for an ai assisted writing
[00:36:39 - 00:36:41] improvement uh however the grant
[00:36:41 - 00:36:44] fell through uh due to
[00:36:44 - 00:36:44] the changes in the department
[00:36:44 - 00:36:46] of ed uh the lead
[00:36:46 - 00:36:46] for that grant however has
[00:36:48 - 00:36:48] contacted us that lead was
[00:36:48 - 00:36:51] from the cal from a
[00:36:51 - 00:36:53] california university and has asked
[00:36:53 - 00:36:53] us to participate in a
[00:36:53 - 00:36:55] follow-up opportunity which we are
[00:36:55 - 00:36:57] currently considering so we are
[00:36:57 - 00:37:06] looking at what and then
[00:37:06 - 00:37:06] lastly we talk about our
[00:37:08 - 00:37:08] digital access centers were which
[00:37:08 - 00:37:10] again were were approved by
[00:37:10 - 00:37:13] our board years ago regarding
[00:37:13 - 00:37:13] using hearf dollars to be
[00:37:15 - 00:37:15] able to create these and
[00:37:15 - 00:37:17] there are great resources for
[00:37:17 - 00:37:20] our students to utilize study
[00:37:20 - 00:37:20] rooms or check out lab
[00:37:20 - 00:37:23] laptops within the center all
[00:37:23 - 00:37:25] the centers are being utilized
[00:37:25 - 00:37:27] and students fully recognize and
[00:37:27 - 00:37:30] understand that they are in
[00:37:30 - 00:37:30] place for them to go
[00:37:30 - 00:37:34] for help or to participate
[00:37:34 - 00:37:34] on in their online classes
[00:37:36 - 00:37:36] and we have found these
[00:37:36 - 00:37:38] to be very successful with
[00:37:38 - 00:37:39] our students and of course
[00:37:39 - 00:37:39] these are also available to
[00:37:39 - 00:37:40] our course these are also
[00:37:40 - 00:37:41] available to our community community
[00:37:43 - 00:37:43] so this concludes the presentation
[00:37:43 - 00:37:45] uh i'm here to address
[00:37:45 - 00:37:47] any questions as well as
[00:37:47 - 00:37:49] the team any questions trusty
[00:37:49 - 00:37:51] shiva shiva yeah just so
[00:37:51 - 00:37:53] appreciate the presentation and and
[00:37:53 - 00:37:55] appreciate you um giving some
[00:37:55 - 00:37:57] forethought to my question about
[00:37:57 - 00:37:57] ai tutoring i did want
[00:37:57 - 00:37:59] to lean in on that
[00:37:59 - 00:37:59] a little bit uh so
[00:37:59 - 00:38:00] wolfrrim is an amazing tool
[00:38:00 - 00:38:02] um i remember using that
[00:38:02 - 00:38:02] when i was a student
[00:38:02 - 00:38:06] that was just coming out
[00:38:06 - 00:38:06] in those days um but
[00:38:06 - 00:38:07] um i do think we've
[00:38:07 - 00:38:07] got an exceptional leg up
[00:38:07 - 00:38:09] on most of our competition
[00:38:09 - 00:38:12] because we've got our amazing
[00:38:12 - 00:38:12] ai program uh in house
[00:38:14 - 00:38:14] and i think connecting the
[00:38:14 - 00:38:16] incredible talents that we've got
[00:38:16 - 00:38:18] in that ai department to
[00:38:18 - 00:38:20] develop tools that can help
[00:38:20 - 00:38:20] almost be a mathematics sparring
[00:38:22 - 00:38:22] partner for our students um
[00:38:22 - 00:38:24] could really be a force
[00:38:24 - 00:38:26] multiplier for the really amazing
[00:38:26 - 00:38:26] work that our tutoring team
[00:38:26 - 00:38:28] is doing um so very
[00:38:28 - 00:38:29] much appreciate that you're all
[00:38:29 - 00:38:29] leaning in and i would
[00:38:29 - 00:38:32] just encourage you to continue
[00:38:32 - 00:38:34] doing so um we're seeing
[00:38:34 - 00:38:35] amazing anecdotal results i think
[00:38:35 - 00:38:35] there was a big study
[00:38:35 - 00:38:38] in nigeria that showed incredible
[00:38:38 - 00:38:39] results from a couple of
[00:38:39 - 00:38:39] hours a day of of
[00:38:39 - 00:38:42] tutoring assistance um and as
[00:38:42 - 00:38:44] well as we're seeing uh
[00:38:44 - 00:38:44] k- through2 um private schools
[00:38:45 - 00:38:45] that are starting to really
[00:38:45 - 00:38:47] adopt and leverage uh couple
[00:38:47 - 00:38:49] hours a day of education
[00:38:49 - 00:38:52] and seeing incredible advances in
[00:38:52 - 00:38:52] in progress so just wanted
[00:38:52 - 00:38:54] to say let's let's not
[00:38:54 - 00:38:54] rest on our laurels on
[00:38:55 - 00:38:55] that one the more that
[00:38:55 - 00:38:57] we can leverage our internal
[00:38:57 - 00:38:57] talent to push ahead of
[00:38:57 - 00:38:59] the pack um i think
[00:38:59 - 00:38:59] it it would be well
[00:39:00 - 00:39:02] worth our while so thank
[00:39:02 - 00:39:05] you anything else nope okay
[00:39:05 - 00:39:08] all right thank you appreciate
[00:39:08 - 00:39:08] it dr pedes thank you
[00:39:11 - 00:39:11] next on the agenda is
[00:39:11 - 00:39:13] item b fy student performance
[00:39:13 - 00:39:14] outcomes student performance outcomes chancellor
[00:39:14 - 00:39:15] chancellor thank you very much
[00:39:15 - 00:39:17] madam chair members of the
[00:39:17 - 00:39:19] board committee this is a
[00:39:19 - 00:39:19] discussion item that provides student
[00:39:22 - 00:39:22] performance outcomes fall 2024 and
[00:39:25 - 00:39:25] spring 2025 semesters and with
[00:39:25 - 00:39:28] your permission madame chair dr
[00:39:28 - 00:39:31] andrea buridge the vice chancellor
[00:39:31 - 00:39:33] for dr norma perez senior
[00:39:33 - 00:39:35] vice chancellor for instruction and
[00:39:35 - 00:39:37] student services will come to
[00:39:37 - 00:39:37] the podium to provide an
[00:39:40 - 00:39:40] overview and to answer all
[00:39:40 - 00:39:50] questions thank you madame chancellor
[00:39:50 - 00:39:51] board thank you for the
[00:39:51 - 00:39:54] opportunity to review hcc student
[00:39:54 - 00:39:56] outcomes we've organized this presentation
[00:39:56 - 00:39:58] proceeding from our leading indicators
[00:39:58 - 00:40:01] through our longer term lagging
[00:40:01 - 00:40:05] indicators um concluding with some
[00:40:05 - 00:40:05] information about our um most
[00:40:07 - 00:40:09] important initiatives starting with course
[00:40:09 - 00:40:09] success rates we see an
[00:40:09 - 00:40:13] increase in success rates which
[00:40:13 - 00:40:13] are um a b and
[00:40:18 - 00:40:18] c grades and decreases in
[00:40:18 - 00:40:21] the w d and f
[00:40:21 - 00:40:21] rates which means that our
[00:40:21 - 00:40:23] students are we are increasing
[00:40:23 - 00:40:25] the success within the courses
[00:40:26 - 00:40:26] can you i'm sorry again
[00:40:26 - 00:40:27] because i cannot can you
[00:40:27 - 00:40:27] i'm sorry again because i
[00:40:27 - 00:40:27] cannot see see see okay
[00:40:27 - 00:40:29] okay can you call out
[00:40:29 - 00:40:32] the source please sure um
[00:40:32 - 00:40:32] the source is our student
[00:40:34 - 00:40:34] information system what we do
[00:40:34 - 00:40:37] when we calculate these is
[00:40:37 - 00:40:39] we um essentially extract all
[00:40:39 - 00:40:41] of the students grades across
[00:40:41 - 00:40:41] the courses and then calculate
[00:40:44 - 00:40:44] the percents that the percent
[00:40:44 - 00:40:46] of students who re the
[00:40:46 - 00:40:49] percent of grades that were
[00:40:49 - 00:40:49] a b's and c's and
[00:40:49 - 00:40:51] that gives us that rate
[00:40:51 - 00:40:51] and you can see that
[00:40:51 - 00:40:54] we've um postcoid the success
[00:40:54 - 00:40:57] rate in the fall and
[00:40:57 - 00:40:57] springs dropped to about 72
[00:40:57 - 00:40:59] 6 six and you can
[00:40:59 - 00:40:59] see we've increased up to
[00:40:59 - 00:41:00] and you can see we've
[00:41:00 - 00:41:01] increased up to 76 5
[00:41:01 - 00:41:03] 76 5 which is even
[00:41:03 - 00:41:03] higher than our precoid which
[00:41:03 - 00:41:04] is even higher than our
[00:41:04 - 00:41:05] precoid rates rates thank you
[00:41:08 - 00:41:08] um similarly and these data
[00:41:08 - 00:41:10] are extracted sim similarly what
[00:41:10 - 00:41:13] we do here is we
[00:41:13 - 00:41:13] look at all of the
[00:41:13 - 00:41:15] grades for particular courses and
[00:41:15 - 00:41:17] the success rate across the
[00:41:17 - 00:41:17] courses and when we look
[00:41:17 - 00:41:19] at the last four years
[00:41:19 - 00:41:22] coming out of covid we
[00:41:22 - 00:41:22] again see an increasing trend
[00:41:22 - 00:41:24] now these courses were selected
[00:41:24 - 00:41:25] because they are some of
[00:41:25 - 00:41:28] our gateway courses which are
[00:41:28 - 00:41:28] the large firstear courses that
[00:41:30 - 00:41:30] students typically take as they
[00:41:30 - 00:41:36] enter the institution um we
[00:41:36 - 00:41:36] also present the retention and
[00:41:38 - 00:41:38] persistence rates retention is a
[00:41:38 - 00:41:41] rate at which students remain
[00:41:41 - 00:41:43] enrolled at hcc and persistence
[00:41:43 - 00:41:43] is a rate at which
[00:41:43 - 00:41:45] they remain enrolled at the
[00:41:45 - 00:41:48] same institution that's hcc or
[00:41:48 - 00:41:50] another institution because we offer
[00:41:50 - 00:41:52] a lot of short-term certificates
[00:41:52 - 00:41:52] we actually look at a
[00:41:55 - 00:41:55] positive outcome rate which includes
[00:41:55 - 00:41:56] the students who have completed
[00:41:56 - 00:41:59] something within that first year
[00:42:02 - 00:42:02] um for retention we see
[00:42:02 - 00:42:06] an increase in um fall
[00:42:06 - 00:42:06] to spring as well as
[00:42:06 - 00:42:08] fall to fall our preliminary
[00:42:08 - 00:42:10] numbers we have another probably
[00:42:10 - 00:42:13] 20 000 registrations before the
[00:42:13 - 00:42:13] first day of classes but
[00:42:14 - 00:42:14] preliminarily we're also going to
[00:42:14 - 00:42:17] be up by a little
[00:42:17 - 00:42:17] bit um a couple percentage
[00:42:20 - 00:42:20] points from fall to fall
[00:42:20 - 00:42:22] um when we look at
[00:42:22 - 00:42:22] our positive outcome rates we
[00:42:25 - 00:42:25] again see an increase over
[00:42:25 - 00:42:28] the last few years um
[00:42:28 - 00:42:28] fall 2023 is our students
[00:42:28 - 00:42:31] who entered in fall 2023
[00:42:31 - 00:42:34] their outcomes are fall 2024
[00:42:37 - 00:42:37] um so that's the most
[00:42:37 - 00:42:38] recent complete um so that's
[00:42:38 - 00:42:39] the most recent complete data
[00:42:39 - 00:42:41] data our ipad's three-year completion
[00:42:42 - 00:42:43] rate for our firsttime full-time
[00:42:44 - 00:42:48] students will be up that
[00:42:48 - 00:42:48] last bar is in gradient
[00:42:51 - 00:42:51] because the um some of
[00:42:51 - 00:42:55] those completions will also happen
[00:42:55 - 00:42:55] in the summer of 2025
[00:42:57 - 00:42:58] and that is still ongoing
[00:42:59 - 00:42:59] our four-year achieving the dream
[00:42:59 - 00:43:02] rate which uses a bigger
[00:43:02 - 00:43:04] cohort ipz is just our
[00:43:04 - 00:43:04] first time full-time these are
[00:43:04 - 00:43:06] all of our entering um
[00:43:06 - 00:43:08] hcc students full-time and part-time
[00:43:08 - 00:43:11] first-time and transfer in and
[00:43:11 - 00:43:11] as of the beginning of
[00:43:13 - 00:43:13] this summer we're even with
[00:43:13 - 00:43:15] last year for our four-year
[00:43:15 - 00:43:17] completion rate which suggests that
[00:43:17 - 00:43:17] at the end of this
[00:43:17 - 00:43:21] summer we will once again
[00:43:21 - 00:43:21] show an increase we will
[00:43:21 - 00:43:22] once again show an increase
[00:43:23 - 00:43:26] um um our transfer rate
[00:43:26 - 00:43:29] um now our transfer rate
[00:43:29 - 00:43:33] is really interesting here remember
[00:43:33 - 00:43:33] that fall 2020 was the
[00:43:33 - 00:43:36] covid term we dropped from
[00:43:36 - 00:43:39] having an entering cohort of
[00:43:39 - 00:43:39] about 12 700 to an
[00:43:39 - 00:43:42] entering cohort of about 9
[00:43:42 - 00:43:44] 000 what happened in that
[00:43:44 - 00:43:44] cohort as you may remember
[00:43:44 - 00:43:46] that was when all of
[00:43:46 - 00:43:48] the four years closed so
[00:43:48 - 00:43:48] a lot of students who
[00:43:48 - 00:43:50] normally weren't too sure they
[00:43:50 - 00:43:53] weren't going to go go
[00:43:53 - 00:43:53] to college didn't and the
[00:43:53 - 00:43:54] other thing that happened is
[00:43:54 - 00:43:57] we got students in who
[00:43:57 - 00:43:57] normally would have started at
[00:43:57 - 00:43:59] a 4-year but bulked at
[00:43:59 - 00:44:02] paying four-year prices to be
[00:44:02 - 00:44:02] remote in their high school
[00:44:06 - 00:44:06] bedroom i mean high school
[00:44:06 - 00:44:10] home so we think that
[00:44:10 - 00:44:10] the um fall 2020 rate
[00:44:10 - 00:44:13] it um was all the
[00:44:13 - 00:44:13] way to 34 reflecting some
[00:44:15 - 00:44:15] of that difference what's really
[00:44:16 - 00:44:16] heartening is that even though
[00:44:16 - 00:44:19] this summer 2025 transfers aren't
[00:44:19 - 00:44:23] in yet we see an
[00:44:23 - 00:44:23] increase over the fall 2019
[00:44:23 - 00:44:25] data so we still see
[00:44:25 - 00:44:29] that increasing pattern overall over
[00:44:29 - 00:44:32] the years um and um
[00:44:32 - 00:44:32] this is our transfer rate
[00:44:32 - 00:44:34] um by time of transfer
[00:44:34 - 00:44:37] students do transfer after that
[00:44:37 - 00:44:40] fourth year but we end
[00:44:40 - 00:44:40] the um we end the
[00:44:40 - 00:44:44] transfer rate calculation at four
[00:44:44 - 00:44:46] years with that um i
[00:44:46 - 00:44:46] will bring dr perez to
[00:44:53 - 00:44:53] thank you dr bullrin uh
[00:44:53 - 00:44:56] this part of the presentation
[00:44:56 - 00:44:56] is just a recap of
[00:44:56 - 00:44:58] the strategies and initiatives that
[00:44:58 - 00:45:00] we have implemented to ensure
[00:45:00 - 00:45:01] that we have that we
[00:45:01 - 00:45:04] achieve the intended performance outcomes
[00:45:04 - 00:45:07] discussed in this presentation uh
[00:45:07 - 00:45:07] as you seen before we
[00:45:07 - 00:45:09] do use the uh student
[00:45:09 - 00:45:11] success framework that focuses on
[00:45:11 - 00:45:11] connection which is getting the
[00:45:14 - 00:45:14] students enrolled uh entry to
[00:45:14 - 00:45:16] entry getting them on the
[00:45:16 - 00:45:18] right path to progress and
[00:45:18 - 00:45:20] completion which is providing the
[00:45:20 - 00:45:23] necessary support to ensure success
[00:45:23 - 00:45:25] through advancement which is job
[00:45:25 - 00:45:28] placement or transfer the quality
[00:45:28 - 00:45:28] enhancement plan which is our
[00:45:32 - 00:45:32] qep strategies and outcomes support
[00:45:32 - 00:45:35] the student experiences stages uh
[00:45:35 - 00:45:37] included in the student success
[00:45:37 - 00:45:39] framework and you'll see that
[00:45:39 - 00:45:39] that's how we set the
[00:45:39 - 00:45:42] uh qep set up you
[00:45:42 - 00:45:42] also heard about the uh
[00:45:44 - 00:45:44] three uh general major general
[00:45:46 - 00:45:46] strategies the caring campus for
[00:45:46 - 00:45:49] faculty and staff uh the
[00:45:49 - 00:45:52] talent strong uh texas pathways
[00:45:52 - 00:45:52] uh hcc will participate again
[00:45:55 - 00:45:55] this year uh and this
[00:45:55 - 00:45:57] our focus for this year
[00:45:57 - 00:45:57] will be on transfer what
[00:45:57 - 00:45:59] is it that we can
[00:45:59 - 00:45:59] do to enhance transfer of
[00:46:01 - 00:46:01] our students and then of
[00:46:01 - 00:46:04] course we continue to do
[00:46:04 - 00:46:06] proactive advising uh one of
[00:46:06 - 00:46:06] the things that we've uh
[00:46:06 - 00:46:09] added of course for for
[00:46:09 - 00:46:10] the uh academic advising has
[00:46:10 - 00:46:13] been the virtual support services
[00:46:13 - 00:46:13] which is made available to
[00:46:15 - 00:46:15] students from all of the
[00:46:15 - 00:46:17] seven colleges where they can
[00:46:17 - 00:46:20] receive information regarding um admissions
[00:46:20 - 00:46:22] enrollment advising and other support
[00:46:22 - 00:46:24] services without having to go
[00:46:24 - 00:46:26] to a campus uh they
[00:46:26 - 00:46:26] are they are able to
[00:46:26 - 00:46:29] receive real-time support from our
[00:46:29 - 00:46:31] staff in person or virtually
[00:46:31 - 00:46:33] uh the other thing that
[00:46:33 - 00:46:33] we created was that web
[00:46:33 - 00:46:35] page which you've seen before
[00:46:35 - 00:46:37] where information on college payment
[00:46:37 - 00:46:39] options have all been consolidated
[00:46:39 - 00:46:40] into this one page making
[00:46:41 - 00:46:41] it easier for students to
[00:46:41 - 00:46:43] understand what are their payment
[00:46:43 - 00:46:46] options that are available to
[00:46:46 - 00:46:46] them uh there's been more
[00:46:47 - 00:46:47] focus uh and of course
[00:46:47 - 00:46:49] these are the types of
[00:46:49 - 00:46:49] financial aid that we have
[00:46:49 - 00:46:51] as well there's also been
[00:46:51 - 00:46:53] more focus on addressing retention
[00:46:53 - 00:46:55] by ensuring that all students
[00:46:55 - 00:46:57] have an assigned advisor this
[00:46:57 - 00:46:58] includes the advising touch points
[00:47:02 - 00:47:02] on uh on slide um
[00:47:02 - 00:47:02] 20 the goal is to
[00:47:03 - 00:47:03] ensure that students are advised
[00:47:04 - 00:47:05] at designated touch points during
[00:47:05 - 00:47:08] their journey at hcc your
[00:47:08 - 00:47:11] approval of the advising platform
[00:47:11 - 00:47:13] will assist in tracking our
[00:47:13 - 00:47:15] students from entry to completion
[00:47:15 - 00:47:18] the advising platform will provide
[00:47:18 - 00:47:18] up-to-date and accurate data on
[00:47:20 - 00:47:20] tracking our progress with the
[00:47:22 - 00:47:22] advisement of our students as
[00:47:22 - 00:47:26] well as where they are
[00:47:26 - 00:47:28] in their chosen pathway lastly
[00:47:28 - 00:47:28] there is these are the
[00:47:28 - 00:47:30] hours or these are our
[00:47:30 - 00:47:31] touch point of where number
[00:47:31 - 00:47:31] of hours that students have
[00:47:33 - 00:47:33] accumulated that we have to
[00:47:33 - 00:47:35] ensure that they have in
[00:47:35 - 00:47:38] fact consulted with an advisor
[00:47:38 - 00:47:38] and then lastly there is
[00:47:39 - 00:47:39] extensive ongoing training of the
[00:47:41 - 00:47:41] student services staff as well
[00:47:41 - 00:47:44] as the faculty uh special
[00:47:44 - 00:47:47] focus has been on behaviors
[00:47:47 - 00:47:47] that show our students at
